"threshold","tpr","fpr","model"
0.729681141091623,0.777292576419214,0.0253164556962025,"Model 2: Stepwise main-effects"
0.746174831226513,0.777292576419214,0.0210970464135021,"Model 2: Stepwise main-effects"
0.746417504677618,0.77292576419214,0.0210970464135021,"Model 2: Stepwise main-effects"
0.747455285830308,0.768558951965066,0.0210970464135021,"Model 2: Stepwise main-effects"
0.7549127570547,0.768558951965066,0.0168776371308017,"Model 2: Stepwise main-effects"
0.756906772500384,0.764192139737991,0.0168776371308017,"Model 2: Stepwise main-effects"
0.757605073494803,0.764192139737991,0.0126582278481013,"Model 2: Stepwise main-effects"
0.773759664435885,0.759825327510917,0.0126582278481013,"Model 2: Stepwise main-effects"
0.781840633752024,0.759825327510917,0.00843881856540084,"Model 2: Stepwise main-effects"
0.793891840571569,0.759825327510917,0.00421940928270042,"Model 2: Stepwise main-effects"
0.794854478901324,0.755458515283843,0.00421940928270042,"Model 2: Stepwise main-effects"
0.808402384718077,0.751091703056769,0.00421940928270042,"Model 2: Stepwise main-effects"
0.812420291524903,0.746724890829694,0.00421940928270042,"Model 2: Stepwise main-effects"
0.812900700497534,0.746724890829694,0,"Model 2: Stepwise main-effects"
0.817058126228717,0.74235807860262,0,"Model 2: Stepwise main-effects"
0.827706790577251,0.737991266375546,0,"Model 2: Stepwise main-effects"
0.838939686907355,0.733624454148472,0,"Model 2: Stepwise main-effects"
0.857182418310242,0.729257641921397,0,"Model 2: Stepwise main-effects"
0.869223355164575,0.724890829694323,0,"Model 2: Stepwise main-effects"
0.875786235799169,0.720524017467249,0,"Model 2: Stepwise main-effects"
0.876450372209669,0.716157205240175,0,"Model 2: Stepwise main-effects"
0.881933081925887,0.7117903930131,0,"Model 2: Stepwise main-effects"
0.890810025421295,0.707423580786026,0,"Model 2: Stepwise main-effects"
0.897533648560785,0.703056768558952,0,"Model 2: Stepwise main-effects"
0.906256039292824,0.698689956331878,0,"Model 2: Stepwise main-effects"
0.907678137421335,0.694323144104803,0,"Model 2: Stepwise main-effects"
0.910517284858672,0.689956331877729,0,"Model 2: Stepwise main-effects"
0.919479914385211,0.685589519650655,0,"Model 2: Stepwise main-effects"
0.921414861386419,0.681222707423581,0,"Model 2: Stepwise main-effects"
0.924514941150875,0.676855895196507,0,"Model 2: Stepwise main-effects"
0.926886723586514,0.672489082969432,0,"Model 2: Stepwise main-effects"
0.930388737604597,0.668122270742358,0,"Model 2: Stepwise main-effects"
0.932760061857485,0.663755458515284,0,"Model 2: Stepwise main-effects"
0.933065029497493,0.65938864628821,0,"Model 2: Stepwise main-effects"
0.9394162754559,0.655021834061135,0,"Model 2: Stepwise main-effects"
0.946555360256688,0.650655021834061,0,"Model 2: Stepwise main-effects"
0.950684895470605,0.646288209606987,0,"Model 2: Stepwise main-effects"
0.952904282431512,0.641921397379913,0,"Model 2: Stepwise main-effects"
0.961045657670542,0.637554585152838,0,"Model 2: Stepwise main-effects"
0.966562720060964,0.633187772925764,0,"Model 2: Stepwise main-effects"
0.971973102144445,0.62882096069869,0,"Model 2: Stepwise main-effects"
0.977538024046323,0.624454148471616,0,"Model 2: Stepwise main-effects"
0.977543454024445,0.620087336244541,0,"Model 2: Stepwise main-effects"
0.978146276238094,0.615720524017467,0,"Model 2: Stepwise main-effects"
0.978870077845868,0.611353711790393,0,"Model 2: Stepwise main-effects"
0.986064597529932,0.606986899563319,0,"Model 2: Stepwise main-effects"
0.990024099680656,0.602620087336245,0,"Model 2: Stepwise main-effects"
0.999973393928676,0.59825327510917,0,"Model 2: Stepwise main-effects"
0.999973866622388,0.593886462882096,0,"Model 2: Stepwise main-effects"
0.999977790918035,0.589519650655022,0,"Model 2: Stepwise main-effects"
0.999978774786367,0.585152838427948,0,"Model 2: Stepwise main-effects"
0.999978930789334,0.580786026200873,0,"Model 2: Stepwise main-effects"
0.999979004273237,0.576419213973799,0,"Model 2: Stepwise main-effects"
0.999979773225649,0.572052401746725,0,"Model 2: Stepwise main-effects"
0.999980590286636,0.567685589519651,0,"Model 2: Stepwise main-effects"
0.999981088432499,0.563318777292576,0,"Model 2: Stepwise main-effects"
0.99998251653413,0.558951965065502,0,"Model 2: Stepwise main-effects"
0.999984071167169,0.554585152838428,0,"Model 2: Stepwise main-effects"
0.999984424357086,0.550218340611354,0,"Model 2: Stepwise main-effects"
0.999985457487405,0.54585152838428,0,"Model 2: Stepwise main-effects"
0.999986128754882,0.541484716157205,0,"Model 2: Stepwise main-effects"
0.999987796046023,0.537117903930131,0,"Model 2: Stepwise main-effects"
0.99998781991329,0.532751091703057,0,"Model 2: Stepwise main-effects"
0.999987972771272,0.528384279475983,0,"Model 2: Stepwise main-effects"
0.999988807004563,0.524017467248908,0,"Model 2: Stepwise main-effects"
0.99999063572574,0.519650655021834,0,"Model 2: Stepwise main-effects"
0.999991099771923,0.51528384279476,0,"Model 2: Stepwise main-effects"
0.999991408185711,0.510917030567686,0,"Model 2: Stepwise main-effects"
0.999992248716828,0.506550218340611,0,"Model 2: Stepwise main-effects"
0.99999411118144,0.502183406113537,0,"Model 2: Stepwise main-effects"
0.999994577233255,0.497816593886463,0,"Model 2: Stepwise main-effects"
0.999994723906663,0.493449781659389,0,"Model 2: Stepwise main-effects"
0.999995842367002,0.489082969432314,0,"Model 2: Stepwise main-effects"
0.999995916003477,0.48471615720524,0,"Model 2: Stepwise main-effects"
0.999995924422632,0.480349344978166,0,"Model 2: Stepwise main-effects"
0.999996203686068,0.475982532751092,0,"Model 2: Stepwise main-effects"
0.999996423379633,0.471615720524017,0,"Model 2: Stepwise main-effects"
0.999996686084885,0.467248908296943,0,"Model 2: Stepwise main-effects"
0.999997217389101,0.462882096069869,0,"Model 2: Stepwise main-effects"
0.999997697695694,0.458515283842795,0,"Model 2: Stepwise main-effects"
0.999997724411435,0.454148471615721,0,"Model 2: Stepwise main-effects"
0.999997852610138,0.449781659388646,0,"Model 2: Stepwise main-effects"
0.999997975411387,0.445414847161572,0,"Model 2: Stepwise main-effects"
0.999997991323135,0.441048034934498,0,"Model 2: Stepwise main-effects"
0.999998034347866,0.436681222707424,0,"Model 2: Stepwise main-effects"
0.999998158193125,0.432314410480349,0,"Model 2: Stepwise main-effects"
0.999998231874512,0.427947598253275,0,"Model 2: Stepwise main-effects"
0.999998241123569,0.423580786026201,0,"Model 2: Stepwise main-effects"
0.999998449563487,0.419213973799127,0,"Model 2: Stepwise main-effects"
0.999998695696497,0.414847161572052,0,"Model 2: Stepwise main-effects"
0.999999046388563,0.410480349344978,0,"Model 2: Stepwise main-effects"
0.999999233272168,0.406113537117904,0,"Model 2: Stepwise main-effects"
0.999999250955392,0.40174672489083,0,"Model 2: Stepwise main-effects"
0.999999308173478,0.397379912663755,0,"Model 2: Stepwise main-effects"
0.999999324221308,0.393013100436681,0,"Model 2: Stepwise main-effects"
0.999999634009271,0.388646288209607,0,"Model 2: Stepwise main-effects"
0.99999967838218,0.384279475982533,0,"Model 2: Stepwise main-effects"
0.999999746300521,0.379912663755459,0,"Model 2: Stepwise main-effects"
0.99999974761675,0.375545851528384,0,"Model 2: Stepwise main-effects"
0.999999751126999,0.37117903930131,0,"Model 2: Stepwise main-effects"
0.999999765613707,0.366812227074236,0,"Model 2: Stepwise main-effects"
0.999999797395709,0.362445414847162,0,"Model 2: Stepwise main-effects"
0.999999802373403,0.358078602620087,0,"Model 2: Stepwise main-effects"
0.999999803423214,0.353711790393013,0,"Model 2: Stepwise main-effects"
0.999999810920931,0.349344978165939,0,"Model 2: Stepwise main-effects"
0.999999817798411,0.344978165938865,0,"Model 2: Stepwise main-effects"
0.999999822183597,0.34061135371179,0,"Model 2: Stepwise main-effects"
0.99999982295336,0.336244541484716,0,"Model 2: Stepwise main-effects"
0.99999982752392,0.331877729257642,0,"Model 2: Stepwise main-effects"
0.999999830191945,0.327510917030568,0,"Model 2: Stepwise main-effects"
0.999999833316301,0.323144104803493,0,"Model 2: Stepwise main-effects"
0.999999847565508,0.318777292576419,0,"Model 2: Stepwise main-effects"
0.999999850630644,0.314410480349345,0,"Model 2: Stepwise main-effects"
0.99999985344167,0.310043668122271,0,"Model 2: Stepwise main-effects"
0.999999863243679,0.305676855895196,0,"Model 2: Stepwise main-effects"
0.999999866260048,0.301310043668122,0,"Model 2: Stepwise main-effects"
0.999999866588968,0.296943231441048,0,"Model 2: Stepwise main-effects"
0.999999868874308,0.292576419213974,0,"Model 2: Stepwise main-effects"
0.999999872171541,0.2882096069869,0,"Model 2: Stepwise main-effects"
0.99999987728186,0.283842794759825,0,"Model 2: Stepwise main-effects"
0.999999885002833,0.279475982532751,0,"Model 2: Stepwise main-effects"
0.999999896612052,0.275109170305677,0,"Model 2: Stepwise main-effects"
0.999999902701909,0.270742358078603,0,"Model 2: Stepwise main-effects"
0.999999904856551,0.266375545851528,0,"Model 2: Stepwise main-effects"
0.999999905858686,0.262008733624454,0,"Model 2: Stepwise main-effects"
0.999999909642228,0.25764192139738,0,"Model 2: Stepwise main-effects"
0.999999911810918,0.253275109170306,0,"Model 2: Stepwise main-effects"
0.999999915423576,0.248908296943231,0,"Model 2: Stepwise main-effects"
0.999999915936199,0.244541484716157,0,"Model 2: Stepwise main-effects"
0.999999942209628,0.240174672489083,0,"Model 2: Stepwise main-effects"
0.999999944930123,0.235807860262009,0,"Model 2: Stepwise main-effects"
0.999999945109318,0.231441048034935,0,"Model 2: Stepwise main-effects"
0.999999945730406,0.22707423580786,0,"Model 2: Stepwise main-effects"
0.999999946291246,0.222707423580786,0,"Model 2: Stepwise main-effects"
0.999999946882711,0.218340611353712,0,"Model 2: Stepwise main-effects"
0.999999948048001,0.213973799126638,0,"Model 2: Stepwise main-effects"
0.999999948754706,0.209606986899563,0,"Model 2: Stepwise main-effects"
0.999999948803372,0.205240174672489,0,"Model 2: Stepwise main-effects"
0.999999952236906,0.200873362445415,0,"Model 2: Stepwise main-effects"
0.999999954347233,0.196506550218341,0,"Model 2: Stepwise main-effects"
0.999999957835912,0.192139737991266,0,"Model 2: Stepwise main-effects"
0.999999957965647,0.187772925764192,0,"Model 2: Stepwise main-effects"
0.999999973597394,0.183406113537118,0,"Model 2: Stepwise main-effects"
0.999999980608893,0.179039301310044,0,"Model 2: Stepwise main-effects"
0.999999982086403,0.174672489082969,0,"Model 2: Stepwise main-effects"
0.999999982650281,0.170305676855895,0,"Model 2: Stepwise main-effects"
0.999999982708109,0.165938864628821,0,"Model 2: Stepwise main-effects"
0.999999983724076,0.161572052401747,0,"Model 2: Stepwise main-effects"
0.999999984058997,0.157205240174672,0,"Model 2: Stepwise main-effects"
0.999999984334237,0.152838427947598,0,"Model 2: Stepwise main-effects"
0.999999984562084,0.148471615720524,0,"Model 2: Stepwise main-effects"
0.999999985144123,0.14410480349345,0,"Model 2: Stepwise main-effects"
0.999999985233625,0.139737991266376,0,"Model 2: Stepwise main-effects"
0.999999985676743,0.135371179039301,0,"Model 2: Stepwise main-effects"
0.999999986314819,0.131004366812227,0,"Model 2: Stepwise main-effects"
0.999999987167741,0.126637554585153,0,"Model 2: Stepwise main-effects"
0.999999987956023,0.122270742358079,0,"Model 2: Stepwise main-effects"
0.999999988276636,0.117903930131004,0,"Model 2: Stepwise main-effects"
0.999999989134202,0.11353711790393,0,"Model 2: Stepwise main-effects"
0.999999989360576,0.109170305676856,0,"Model 2: Stepwise main-effects"
0.999999990305222,0.104803493449782,0,"Model 2: Stepwise main-effects"
0.999999990598898,0.100436681222707,0,"Model 2: Stepwise main-effects"
0.999999990694624,0.0960698689956332,0,"Model 2: Stepwise main-effects"
0.999999991176873,0.091703056768559,0,"Model 2: Stepwise main-effects"
0.999999991301928,0.0873362445414847,0,"Model 2: Stepwise main-effects"
0.999999992052936,0.0829694323144105,0,"Model 2: Stepwise main-effects"
0.999999992229618,0.0786026200873362,0,"Model 2: Stepwise main-effects"
0.999999992623531,0.074235807860262,0,"Model 2: Stepwise main-effects"
0.999999992914929,0.0698689956331878,0,"Model 2: Stepwise main-effects"
0.999999993862585,0.0655021834061135,0,"Model 2: Stepwise main-effects"
0.999999994535705,0.0611353711790393,0,"Model 2: Stepwise main-effects"
0.999999994673428,0.0567685589519651,0,"Model 2: Stepwise main-effects"
0.999999995271724,0.0524017467248908,0,"Model 2: Stepwise main-effects"
0.999999995483536,0.0480349344978166,0,"Model 2: Stepwise main-effects"
0.99999999596434,0.0436681222707424,0,"Model 2: Stepwise main-effects"
0.999999996534526,0.0393013100436681,0,"Model 2: Stepwise main-effects"
0.999999998556606,0.0349344978165939,0,"Model 2: Stepwise main-effects"
0.999999999150153,0.0305676855895196,0,"Model 2: Stepwise main-effects"
0.999999999259623,0.0262008733624454,0,"Model 2: Stepwise main-effects"
0.999999999340214,0.0218340611353712,0,"Model 2: Stepwise main-effects"
0.999999999357503,0.0174672489082969,0,"Model 2: Stepwise main-effects"
0.999999999469259,0.0131004366812227,0,"Model 2: Stepwise main-effects"
0.999999999470578,0.00873362445414847,0,"Model 2: Stepwise main-effects"
0.999999999596549,0.00436681222707424,0,"Model 2: Stepwise main-effects"
1,0,0,"Model 2: Stepwise main-effects"
0,1,1,"Model 3: Stepwise transformed"
1.08789118476472e-10,1,1,"Model 3: Stepwise transformed"
1.06952337593747e-08,1,0.9957805907173,"Model 3: Stepwise transformed"
1.80816253325938e-08,1,0.991561181434599,"Model 3: Stepwise transformed"
2.47821554393685e-08,1,0.987341772151899,"Model 3: Stepwise transformed"
3.58788220405264e-08,1,0.983122362869198,"Model 3: Stepwise transformed"
5.42348248262566e-08,1,0.978902953586498,"Model 3: Stepwise transformed"
7.38106179331007e-08,1,0.974683544303797,"Model 3: Stepwise transformed"
1.96756811004905e-07,1,0.970464135021097,"Model 3: Stepwise transformed"
8.04341208448735e-07,1,0.966244725738397,"Model 3: Stepwise transformed"
3.16459137730865e-06,1,0.962025316455696,"Model 3: Stepwise transformed"
3.27586751238722e-06,1,0.957805907172996,"Model 3: Stepwise transformed"
4.32517973542535e-06,1,0.953586497890295,"Model 3: Stepwise transformed"
4.45757262484948e-06,1,0.949367088607595,"Model 3: Stepwise transformed"
4.56354266387735e-06,1,0.945147679324895,"Model 3: Stepwise transformed"
5.85395939341251e-06,1,0.940928270042194,"Model 3: Stepwise transformed"
5.87623627598245e-06,1,0.936708860759494,"Model 3: Stepwise transformed"
6.12422784165295e-06,1,0.932489451476793,"Model 3: Stepwise transformed"
6.44932454050199e-06,1,0.928270042194093,"Model 3: Stepwise transformed"
6.79064984037017e-06,1,0.924050632911392,"Model 3: Stepwise transformed"
7.77810992536199e-06,1,0.919831223628692,"Model 3: Stepwise transformed"
8.36076830029358e-06,1,0.915611814345992,"Model 3: Stepwise transformed"
9.18748709852094e-06,1,0.911392405063291,"Model 3: Stepwise transformed"
1.00821278140481e-05,1,0.907172995780591,"Model 3: Stepwise transformed"
1.26048841669292e-05,1,0.90295358649789,"Model 3: Stepwise transformed"
1.62894811402566e-05,1,0.89873417721519,"Model 3: Stepwise transformed"
2.03246455624208e-05,1,0.894514767932489,"Model 3: Stepwise transformed"
2.13645725383213e-05,1,0.890295358649789,"Model 3: Stepwise transformed"
2.57808240223299e-05,1,0.886075949367089,"Model 3: Stepwise transformed"
3.85218901791705e-05,1,0.881856540084388,"Model 3: Stepwise transformed"
4.18108690491468e-05,1,0.877637130801688,"Model 3: Stepwise transformed"
7.17119581300276e-05,1,0.873417721518987,"Model 3: Stepwise transformed"
7.84775818045631e-05,1,0.869198312236287,"Model 3: Stepwise transformed"
8.63430990269255e-05,1,0.864978902953586,"Model 3: Stepwise transformed"
9.88382315170424e-05,1,0.860759493670886,"Model 3: Stepwise transformed"
0.000112521928899384,1,0.856540084388186,"Model 3: Stepwise transformed"
0.000121414924808343,1,0.852320675105485,"Model 3: Stepwise transformed"
0.000147037702874379,1,0.848101265822785,"Model 3: Stepwise transformed"
0.00016256177902839,1,0.843881856540084,"Model 3: Stepwise transformed"
0.000209548865102222,1,0.839662447257384,"Model 3: Stepwise transformed"
0.000212811991911562,1,0.835443037974684,"Model 3: Stepwise transformed"
0.000226101829450734,1,0.831223628691983,"Model 3: Stepwise transformed"
0.000399286911788669,1,0.827004219409283,"Model 3: Stepwise transformed"
0.000502331349572118,1,0.822784810126582,"Model 3: Stepwise transformed"
0.00051523714868688,1,0.818565400843882,"Model 3: Stepwise transformed"
0.000560320579633271,1,0.814345991561181,"Model 3: Stepwise transformed"
0.000573632183454502,1,0.810126582278481,"Model 3: Stepwise transformed"
0.000646118125316156,1,0.805907172995781,"Model 3: Stepwise transformed"
0.000665571174999051,1,0.80168776371308,"Model 3: Stepwise transformed"
0.000742073592344346,1,0.79746835443038,"Model 3: Stepwise transformed"
0.000793894798122695,1,0.793248945147679,"Model 3: Stepwise transformed"
0.000798510189658599,1,0.789029535864979,"Model 3: Stepwise transformed"
0.000827595569269582,1,0.784810126582278,"Model 3: Stepwise transformed"
0.000838991419593019,1,0.780590717299578,"Model 3: Stepwise transformed"
0.000861580424394452,1,0.776371308016878,"Model 3: Stepwise transformed"
0.000985516607992788,1,0.772151898734177,"Model 3: Stepwise transformed"
0.00100120140363985,1,0.767932489451477,"Model 3: Stepwise transformed"
0.00100732306991064,1,0.763713080168776,"Model 3: Stepwise transformed"
0.00104183587543431,1,0.759493670886076,"Model 3: Stepwise transformed"
0.00110407959542645,1,0.755274261603376,"Model 3: Stepwise transformed"
0.00120656305794745,1,0.751054852320675,"Model 3: Stepwise transformed"
0.00131254121589398,1,0.746835443037975,"Model 3: Stepwise transformed"
0.00131429950368496,1,0.742616033755274,"Model 3: Stepwise transformed"
0.00134562650240735,1,0.738396624472574,"Model 3: Stepwise transformed"
0.00136256220781073,1,0.734177215189873,"Model 3: Stepwise transformed"
0.00139371444198989,1,0.729957805907173,"Model 3: Stepwise transformed"
0.00142197379399379,1,0.725738396624473,"Model 3: Stepwise transformed"
0.00145395667802811,1,0.721518987341772,"Model 3: Stepwise transformed"
0.00149900940273085,1,0.717299578059072,"Model 3: Stepwise transformed"
0.00159608547274079,1,0.713080168776371,"Model 3: Stepwise transformed"
0.00162146673033289,1,0.708860759493671,"Model 3: Stepwise transformed"
0.00164615499399945,1,0.704641350210971,"Model 3: Stepwise transformed"
0.00165338740688217,1,0.70042194092827,"Model 3: Stepwise transformed"
0.00171792075343584,1,0.69620253164557,"Model 3: Stepwise transformed"
0.00171819207578797,1,0.691983122362869,"Model 3: Stepwise transformed"
0.00181402382640642,1,0.687763713080169,"Model 3: Stepwise transformed"
0.00189510989823493,1,0.683544303797468,"Model 3: Stepwise transformed"
0.00214382464063785,1,0.679324894514768,"Model 3: Stepwise transformed"
0.00232684744568679,1,0.675105485232067,"Model 3: Stepwise transformed"
0.00236533111058824,1,0.670886075949367,"Model 3: Stepwise transformed"
0.00238456596079867,1,0.666666666666667,"Model 3: Stepwise transformed"
0.00257253909341949,1,0.662447257383966,"Model 3: Stepwise transformed"
0.00273454111541276,1,0.658227848101266,"Model 3: Stepwise transformed"
0.00274218713654115,1,0.654008438818565,"Model 3: Stepwise transformed"
0.00274444462272812,1,0.649789029535865,"Model 3: Stepwise transformed"
0.00278999169487049,1,0.645569620253165,"Model 3: Stepwise transformed"
0.0028383529467041,1,0.641350210970464,"Model 3: Stepwise transformed"
0.00284773418932169,1,0.637130801687764,"Model 3: Stepwise transformed"
0.00298240150154049,1,0.632911392405063,"Model 3: Stepwise transformed"
0.00304732842515686,1,0.628691983122363,"Model 3: Stepwise transformed"
0.00314027883361971,1,0.624472573839662,"Model 3: Stepwise transformed"
0.00318593054056153,1,0.620253164556962,"Model 3: Stepwise transformed"
0.00323205782929411,1,0.616033755274262,"Model 3: Stepwise transformed"
0.00328485800186632,1,0.611814345991561,"Model 3: Stepwise transformed"
0.00355080026764444,1,0.607594936708861,"Model 3: Stepwise transformed"
0.00357695778046381,1,0.60337552742616,"Model 3: Stepwise transformed"
0.00364948175325731,1,0.59915611814346,"Model 3: Stepwise transformed"
0.00371948792791458,1,0.594936708860759,"Model 3: Stepwise transformed"
0.00376267598073839,1,0.590717299578059,"Model 3: Stepwise transformed"
0.00399593495222737,1,0.586497890295359,"Model 3: Stepwise transformed"
0.00403079742719374,0.995633187772926,0.586497890295359,"Model 3: Stepwise transformed"
0.00405228182063746,0.995633187772926,0.582278481012658,"Model 3: Stepwise transformed"
0.00411649012570145,0.995633187772926,0.578059071729958,"Model 3: Stepwise transformed"
0.00412316524042859,0.995633187772926,0.573839662447257,"Model 3: Stepwise transformed"
0.00417197946892743,0.995633187772926,0.569620253164557,"Model 3: Stepwise transformed"
0.00437109785562969,0.995633187772926,0.565400843881857,"Model 3: Stepwise transformed"
0.00455673752114207,0.995633187772926,0.561181434599156,"Model 3: Stepwise transformed"
0.00487806401762564,0.995633187772926,0.556962025316456,"Model 3: Stepwise transformed"
0.00509170356028523,0.995633187772926,0.552742616033755,"Model 3: Stepwise transformed"
0.00511503677094831,0.995633187772926,0.548523206751055,"Model 3: Stepwise transformed"
0.00522211906269714,0.995633187772926,0.544303797468354,"Model 3: Stepwise transformed"
0.00547265519571484,0.995633187772926,0.540084388185654,"Model 3: Stepwise transformed"
0.0062543029043386,0.991266375545852,0.540084388185654,"Model 3: Stepwise transformed"
0.00743141767949468,0.991266375545852,0.535864978902954,"Model 3: Stepwise transformed"
0.00774625310665681,0.991266375545852,0.531645569620253,"Model 3: Stepwise transformed"
0.00778674594923522,0.991266375545852,0.527426160337553,"Model 3: Stepwise transformed"
0.00801776755498122,0.991266375545852,0.523206751054852,"Model 3: Stepwise transformed"
0.0081765815566764,0.991266375545852,0.518987341772152,"Model 3: Stepwise transformed"
0.0090293353694824,0.991266375545852,0.514767932489452,"Model 3: Stepwise transformed"
0.00904807358080946,0.991266375545852,0.510548523206751,"Model 3: Stepwise transformed"
0.00918774873249571,0.991266375545852,0.506329113924051,"Model 3: Stepwise transformed"
0.0106459716846136,0.991266375545852,0.50210970464135,"Model 3: Stepwise transformed"
0.0109617680574597,0.991266375545852,0.49789029535865,"Model 3: Stepwise transformed"
0.0123484597345319,0.991266375545852,0.493670886075949,"Model 3: Stepwise transformed"
0.0136175247389477,0.991266375545852,0.489451476793249,"Model 3: Stepwise transformed"
0.0140113815766856,0.991266375545852,0.485232067510549,"Model 3: Stepwise transformed"
0.0144875419452476,0.991266375545852,0.481012658227848,"Model 3: Stepwise transformed"
0.0154266298391751,0.991266375545852,0.476793248945148,"Model 3: Stepwise transformed"
0.015437349147119,0.991266375545852,0.472573839662447,"Model 3: Stepwise transformed"
0.015677825463343,0.991266375545852,0.468354430379747,"Model 3: Stepwise transformed"
0.0162964327184995,0.991266375545852,0.464135021097046,"Model 3: Stepwise transformed"
0.0165116636510395,0.991266375545852,0.459915611814346,"Model 3: Stepwise transformed"
0.0165547323202085,0.991266375545852,0.455696202531646,"Model 3: Stepwise transformed"
0.0167764336638731,0.991266375545852,0.451476793248945,"Model 3: Stepwise transformed"
0.0192314862827686,0.991266375545852,0.447257383966245,"Model 3: Stepwise transformed"
0.0192315242082096,0.991266375545852,0.443037974683544,"Model 3: Stepwise transformed"
0.0207780825006759,0.991266375545852,0.438818565400844,"Model 3: Stepwise transformed"
0.0237356240052547,0.991266375545852,0.434599156118143,"Model 3: Stepwise transformed"
0.0251912621067709,0.991266375545852,0.430379746835443,"Model 3: Stepwise transformed"
0.0270904800224162,0.991266375545852,0.426160337552743,"Model 3: Stepwise transformed"
0.0291302934690948,0.991266375545852,0.421940928270042,"Model 3: Stepwise transformed"
0.0294120306251381,0.991266375545852,0.417721518987342,"Model 3: Stepwise transformed"
0.0318296798206176,0.991266375545852,0.413502109704641,"Model 3: Stepwise transformed"
0.0326485198516866,0.991266375545852,0.409282700421941,"Model 3: Stepwise transformed"
0.0341677826194155,0.991266375545852,0.40506329113924,"Model 3: Stepwise transformed"
0.0357279177576074,0.991266375545852,0.40084388185654,"Model 3: Stepwise transformed"
0.0362870374252733,0.991266375545852,0.39662447257384,"Model 3: Stepwise transformed"
0.0369231825263402,0.986899563318777,0.39662447257384,"Model 3: Stepwise transformed"
0.0370550875815743,0.986899563318777,0.392405063291139,"Model 3: Stepwise transformed"
0.0424951589156446,0.986899563318777,0.388185654008439,"Model 3: Stepwise transformed"
0.0463097445236392,0.986899563318777,0.383966244725738,"Model 3: Stepwise transformed"
0.049844337092673,0.986899563318777,0.379746835443038,"Model 3: Stepwise transformed"
0.0527923829872729,0.986899563318777,0.375527426160338,"Model 3: Stepwise transformed"
0.0535703769568088,0.986899563318777,0.371308016877637,"Model 3: Stepwise transformed"
0.0564850240604906,0.986899563318777,0.367088607594937,"Model 3: Stepwise transformed"
0.0623536024884928,0.986899563318777,0.362869198312236,"Model 3: Stepwise transformed"
0.0642131388474354,0.986899563318777,0.358649789029536,"Model 3: Stepwise transformed"
0.067857279675388,0.986899563318777,0.354430379746835,"Model 3: Stepwise transformed"
0.0689329274213862,0.986899563318777,0.350210970464135,"Model 3: Stepwise transformed"
0.0714998432615356,0.986899563318777,0.345991561181435,"Model 3: Stepwise transformed"
0.075676966460372,0.986899563318777,0.341772151898734,"Model 3: Stepwise transformed"
0.0807960185313078,0.986899563318777,0.337552742616034,"Model 3: Stepwise transformed"
0.083087063813449,0.986899563318777,0.333333333333333,"Model 3: Stepwise transformed"
0.0904658292702287,0.986899563318777,0.329113924050633,"Model 3: Stepwise transformed"
0.0954210720951702,0.986899563318777,0.324894514767932,"Model 3: Stepwise transformed"
0.0965921401081676,0.986899563318777,0.320675105485232,"Model 3: Stepwise transformed"
0.0994592200427286,0.986899563318777,0.316455696202532,"Model 3: Stepwise transformed"
0.10044770078429,0.986899563318777,0.312236286919831,"Model 3: Stepwise transformed"
0.100776528197363,0.986899563318777,0.308016877637131,"Model 3: Stepwise transformed"
0.101234460155936,0.986899563318777,0.30379746835443,"Model 3: Stepwise transformed"
0.103238722580854,0.986899563318777,0.29957805907173,"Model 3: Stepwise transformed"
0.104679241545123,0.986899563318777,0.29535864978903,"Model 3: Stepwise transformed"
0.11112045583427,0.986899563318777,0.291139240506329,"Model 3: Stepwise transformed"
0.111752544384244,0.986899563318777,0.286919831223629,"Model 3: Stepwise transformed"
0.113995760718294,0.986899563318777,0.282700421940928,"Model 3: Stepwise transformed"
0.117967495539244,0.986899563318777,0.278481012658228,"Model 3: Stepwise transformed"
0.120251001237256,0.986899563318777,0.274261603375527,"Model 3: Stepwise transformed"
0.123013778758322,0.986899563318777,0.270042194092827,"Model 3: Stepwise transformed"
0.135203562077436,0.986899563318777,0.265822784810127,"Model 3: Stepwise transformed"
0.135436056922804,0.986899563318777,0.261603375527426,"Model 3: Stepwise transformed"
0.139369282848108,0.986899563318777,0.257383966244726,"Model 3: Stepwise transformed"
0.140578044268562,0.986899563318777,0.253164556962025,"Model 3: Stepwise transformed"
0.142673737902761,0.986899563318777,0.248945147679325,"Model 3: Stepwise transformed"
0.145272260981711,0.986899563318777,0.244725738396624,"Model 3: Stepwise transformed"
0.145906544027364,0.986899563318777,0.240506329113924,"Model 3: Stepwise transformed"
0.147279323195359,0.986899563318777,0.236286919831224,"Model 3: Stepwise transformed"
0.148227734181164,0.986899563318777,0.232067510548523,"Model 3: Stepwise transformed"
0.150656958757804,0.982532751091703,0.232067510548523,"Model 3: Stepwise transformed"
0.161306737802843,0.982532751091703,0.227848101265823,"Model 3: Stepwise transformed"
0.165095215252825,0.982532751091703,0.223628691983122,"Model 3: Stepwise transformed"
0.172297699713322,0.982532751091703,0.219409282700422,"Model 3: Stepwise transformed"
0.186436360413774,0.982532751091703,0.215189873417722,"Model 3: Stepwise transformed"
0.188106408237998,0.978165938864629,0.215189873417722,"Model 3: Stepwise transformed"
0.193469080900834,0.978165938864629,0.210970464135021,"Model 3: Stepwise transformed"
0.209982804716676,0.978165938864629,0.206751054852321,"Model 3: Stepwise transformed"
